"Sector","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Seaf Wholesale",2001,0.484491488684444,0.0113990464633406,NA,NA,NA,NA
"Seaf Wholesale",2001.03607214429,0.485452616994909,0.0110630897297072,NA,NA,NA,NA
"Seaf Wholesale",2001.07214428858,0.486410354575312,0.0107377826540235,NA,NA,NA,NA
"Seaf Wholesale",2001.10821643287,0.487361310695593,0.0104242570318614,NA,NA,0.487361310695593,0.0104242570318614
"Seaf Wholesale",2001.14428857715,0.488302094625706,0.0101236544049678,NA,NA,NA,NA
"Seaf Wholesale",2001.18036072144,0.489229315635576,0.0098371140534272,NA,NA,NA,NA
"Seaf Wholesale",2001.21643286573,0.490139582995146,0.00956575769306805,NA,NA,NA,NA
"Seaf Wholesale",2001.25250501002,0.491029505974363,0.00931067064686382,NA,NA,NA,NA
"Seaf Wholesale",2001.28857715431,0.491895693843168,0.0090728794692624,NA,NA,NA,NA
"Seaf Wholesale",2001.3246492986,0.492734755871492,0.00885332630396377,NA,NA,NA,NA
"Seaf Wholesale",2001.36072144289,0.493543301329284,0.0086528406421332,NA,NA,0.493543301329284,0.0086528406421332
"Seaf Wholesale",2001.39679358717,0.494317939486487,0.00847210959234236,NA,NA,NA,NA
"Seaf Wholesale",2001.43286573146,0.495055279613028,0.00831164822286497,NA,NA,0.495055279613028,0.00831164822286497
"Seaf Wholesale",2001.46893787575,0.495751930978863,0.00817177191473448,NA,NA,0.495751930978863,0.00817177191473448
"Seaf Wholesale",2001.50501002004,0.496404502853934,0.00805257288083557,NA,NA,NA,NA
"Seaf Wholesale",2001.54108216433,0.497009604508151,0.00795390297943572,NA,NA,NA,NA
"Seaf Wholesale",2001.57715430862,0.497563845211502,0.00787536463010997,NA,NA,NA,NA
"Seaf Wholesale",2001.61322645291,0.49806383423389,0.00781631103163521,NA,NA,NA,NA
"Seaf Wholesale",2001.64929859719,0.498506180845277,0.00777585605680294,NA,NA,NA,NA
"Seaf Wholesale",2001.68537074148,0.498887494315588,0.00775289328612785,NA,NA,NA,NA
"Seaf Wholesale",2001.72144288577,0.499204383914769,0.00774612279576617,NA,NA,NA,NA
"Seaf Wholesale",2001.75751503006,0.499453458912774,0.00775408367569571,NA,NA,NA,NA
"Seaf Wholesale",2001.79358717435,0.499631328579526,0.00777518991423622,NA,NA,NA,NA
"Seaf Wholesale",2001.82965931864,0.499734602184973,0.00780776726737722,NA,NA,NA,NA
"Seaf Wholesale",2001.86573146293,0.499759888999055,0.00785008899367907,NA,NA,NA,NA
"Seaf Wholesale",2001.90180360721,0.499703798291719,0.00790040879052134,NA,NA,NA,NA
"Seaf Wholesale",2001.9378757515,0.499562939332894,0.007956989811929,NA,NA,NA,NA
"Seaf Wholesale",2001.97394789579,0.49933392139252,0.00801812918869338,NA,NA,NA,NA
"Seaf Wholesale",2002.01002004008,0.499013370805059,0.0080821793669531,NA,NA,0.499013370805059,0.0080821793669531
"Seaf Wholesale",2002.04609218437,0.49859950663789,0.0081476987554708,NA,NA,NA,NA
"Seaf Wholesale",2002.08216432866,0.498093415205362,0.00821358852127968,NA,NA,0.498093415205362,0.00821358852127968
"Seaf Wholesale",2002.11823647295,0.497496482747586,0.00827888909436961,NA,NA,NA,NA
"Seaf Wholesale",2002.15430861723,0.496810095504707,0.0083427488228721,NA,NA,NA,NA
"Seaf Wholesale",2002.19038076152,0.496035639716846,0.00840441649532467,NA,0.496035639716846,NA,NA
"Seaf Wholesale",2002.22645290581,0.495174501624125,0.00846323374729972,NA,0.495174501624125,0.495174501624125,0.00846323374729972
"Seaf Wholesale",2002.2625250501,0.494228067466686,0.00851862762501562,NA,0.494228067466686,NA,NA
"Seaf Wholesale",2002.29859719439,0.493197723484654,0.00857010349404237,NA,0.493197723484654,0.493197723484654,0.00857010349404237
"Seaf Wholesale",2002.33466933868,0.492084855918169,0.00861723841515322,NA,0.492084855918169,0.492084855918169,0.00861723841515322
"Seaf Wholesale",2002.37074148297,0.490890851007327,0.00865967505934663,NA,0.490890851007327,NA,NA
"Seaf Wholesale",2002.40681362725,0.489617094992291,0.00869711619761208,NA,0.489617094992291,NA,NA
"Seaf Wholesale",2002.44288577154,0.48826497411318,0.0087293197752885,NA,0.48826497411318,NA,NA
"Seaf Wholesale",2002.47895791583,0.486835874610121,0.00875609456358758,NA,0.486835874610121,0.486835874610121,0.00875609456358758
"Seaf Wholesale",2002.51503006012,0.48533118272324,0.00877729636995252,NA,0.48533118272324,0.48533118272324,0.00877729636995252
"Seaf Wholesale",2002.55110220441,0.483752284692679,0.00879282478263464,NA,0.483752284692679,0.483752284692679,0.00879282478263464
"Seaf Wholesale",2002.5871743487,0.482100566758554,0.00880262042204471,NA,0.482100566758554,0.482100566758554,0.00880262042204471
"Seaf Wholesale",2002.62324649299,0.480377415160994,0.00880666267084478,NA,0.480377415160994,0.480377415160994,0.00880666267084478
"Seaf Wholesale",2002.65931863727,0.478584216140147,0.00880496785574644,NA,0.478584216140147,0.478584216140147,0.00880496785574644
"Seaf Wholesale",2002.69539078156,0.47672235593611,0.00879758785591531,NA,0.47672235593611,0.47672235593611,0.00879758785591531
"Seaf Wholesale",2002.73146292585,0.47479322078905,0.00878460911528537,NA,0.47479322078905,0.47479322078905,0.00878460911528537
"Seaf Wholesale",2002.76753507014,0.472798196939073,0.00876615203862473,NA,0.472798196939073,0.472798196939073,0.00876615203862473
