"Sector","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Seafood Markets",1997,30.3571534030069,2.6948682987509,NA,NA,NA,NA
"Seafood Markets",1997.04208416834,30.3587604984258,2.66178354634912,NA,NA,NA,NA
"Seafood Markets",1997.08416833667,30.3603730049811,2.62914292890194,NA,NA,NA,NA
"Seafood Markets",1997.12625250501,30.3619963338092,2.59696779383438,NA,NA,NA,NA
"Seafood Markets",1997.16833667335,30.3636358960465,2.56527876292084,NA,NA,NA,NA
"Seafood Markets",1997.21042084168,30.3652971028294,2.53409565774222,NA,NA,NA,NA
"Seafood Markets",1997.25250501002,30.3669853652944,2.50343742427172,NA,NA,NA,NA
"Seafood Markets",1997.29458917836,30.3687060945777,2.47332205706576,NA,NA,NA,NA
"Seafood Markets",1997.33667334669,30.3704647018159,2.44376652360673,NA,NA,NA,NA
"Seafood Markets",1997.37875751503,30.3722665981454,2.41478668941951,NA,NA,NA,NA
"Seafood Markets",1997.42084168337,30.3741171947024,2.38639724465678,NA,NA,NA,NA
"Seafood Markets",1997.4629258517,30.3760219026235,2.35861163292188,NA,NA,NA,NA
"Seafood Markets",1997.50501002004,30.3779861330451,2.33144198316089,NA,NA,NA,NA
"Seafood Markets",1997.54709418838,30.3800152971035,2.30489904552117,NA,NA,NA,NA
"Seafood Markets",1997.58917835671,30.3821148059351,2.27899213212429,NA,NA,NA,NA
"Seafood Markets",1997.63126252505,30.3842900706764,2.25372906374389,NA,NA,NA,NA
"Seafood Markets",1997.67334669339,30.3865465024638,2.22911612341291,NA,NA,NA,NA
"Seafood Markets",1997.71543086172,30.3888895124337,2.20515801799654,NA,NA,NA,NA
"Seafood Markets",1997.75751503006,30.3913245117224,2.18185784877386,NA,NA,NA,NA
"Seafood Markets",1997.7995991984,30.3938569114664,2.15921709205347,NA,NA,NA,NA
"Seafood Markets",1997.84168336673,30.396492122802,2.1372355908168,NA,NA,NA,NA
"Seafood Markets",1997.88376753507,30.3992355568657,2.11591155833299,NA,NA,NA,NA
"Seafood Markets",1997.92585170341,30.402092624794,2.09524159462428,NA,NA,NA,NA
"Seafood Markets",1997.96793587174,30.4050687377231,2.07522071657446,NA,NA,NA,NA
"Seafood Markets",1998.01002004008,30.4081693053069,2.0558424093262,NA,NA,NA,NA
"Seafood Markets",1998.05210420842,30.411399534671,2.0370996768041,NA,NA,NA,NA
"Seafood Markets",1998.09418837675,30.4147642264961,2.01898639110031,NA,NA,NA,NA
"Seafood Markets",1998.13627254509,30.4182681328832,2.00149586553068,NA,NA,NA,NA
"Seafood Markets",1998.17835671343,30.4219160059328,1.98462065005262,NA,NA,NA,NA
"Seafood Markets",1998.22044088176,30.4257125977457,1.96835254715707,NA,NA,NA,NA
"Seafood Markets",1998.2625250501,30.4296626604226,1.95268263271209,NA,NA,NA,NA
"Seafood Markets",1998.30460921844,30.4337709460642,1.93760128181381,NA,NA,NA,NA
"Seafood Markets",1998.34669338677,30.4380422067711,1.92309819965516,NA,NA,NA,NA
"Seafood Markets",1998.38877755511,30.4424811946442,1.9091624573801,NA,NA,NA,NA
"Seafood Markets",1998.43086172345,30.4470926617842,1.89578253284459,NA,NA,NA,NA
"Seafood Markets",1998.47294589178,30.4518813602916,1.88294635616561,NA,NA,NA,NA
"Seafood Markets",1998.51503006012,30.4568520422673,1.87064135989829,NA,NA,NA,NA
"Seafood Markets",1998.55711422846,30.4620094598119,1.8588545336446,NA,NA,NA,NA
"Seafood Markets",1998.59919839679,30.4673583650263,1.84757248286432,NA,NA,NA,NA
