"Sector","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Seaf Markets",2001,14.9382509881669,0.311035370186102,NA,NA,NA,NA
"Seaf Markets",2001.03607214429,14.9577557215631,0.302613597239652,NA,NA,NA,NA
"Seaf Markets",2001.07214428858,14.9772721669006,0.294438686068103,NA,NA,NA,NA
"Seaf Markets",2001.10821643287,14.9968120361206,0.286534899744369,NA,NA,NA,NA
"Seaf Markets",2001.14428857715,15.0163870411646,0.278926549468185,NA,NA,NA,NA
"Seaf Markets",2001.18036072144,15.0360088939736,0.271637763915085,NA,NA,NA,NA
"Seaf Markets",2001.21643286573,15.0556893064892,0.264692205621864,NA,NA,NA,NA
"Seaf Markets",2001.25250501002,15.0754399906522,0.25811273169732,NA,NA,NA,NA
"Seaf Markets",2001.28857715431,15.0952726584043,0.251920999092835,NA,NA,15.0952726584043,0.251920999092835
"Seaf Markets",2001.3246492986,15.1151990216869,0.246137018712531,NA,NA,NA,NA
"Seaf Markets",2001.36072144289,15.1352307924408,0.240778667704413,NA,NA,NA,NA
"Seaf Markets",2001.39679358717,15.1553796826077,0.235861175070633,NA,NA,NA,NA
"Seaf Markets",2001.43286573146,15.1756574041287,0.231396601726327,NA,NA,NA,NA
"Seaf Markets",2001.46893787575,15.196075668945,0.22739334152906,NA,NA,NA,NA
"Seaf Markets",2001.50501002004,15.2166461889981,0.223855673638375,NA,NA,NA,NA
"Seaf Markets",2001.54108216433,15.2373806762292,0.220783397863878,NA,NA,NA,NA
"Seaf Markets",2001.57715430862,15.2582908425796,0.218171582654839,NA,NA,NA,NA
"Seaf Markets",2001.61322645291,15.2793883999904,0.21601044975209,NA,NA,NA,NA
"Seaf Markets",2001.64929859719,15.3006850604032,0.214285410565343,NA,NA,15.3006850604032,0.214285410565343
"Seaf Markets",2001.68537074148,15.322192535759,0.212977258028008,NA,NA,NA,NA
"Seaf Markets",2001.72144288577,15.3439225379993,0.212062505513723,NA,NA,NA,NA
"Seaf Markets",2001.75751503006,15.3658867790653,0.211513853104273,NA,NA,NA,NA
"Seaf Markets",2001.79358717435,15.3880969708982,0.211300752657583,NA,NA,NA,NA
"Seaf Markets",2001.82965931864,15.4105648254394,0.211390037833344,NA,NA,NA,NA
"Seaf Markets",2001.86573146293,15.4333020546302,0.211746583896956,NA,NA,NA,NA
"Seaf Markets",2001.90180360721,15.4563203704116,0.212333964450185,NA,NA,15.4563203704116,0.212333964450185
"Seaf Markets",2001.9378757515,15.4796314847254,0.213115077396614,NA,NA,NA,NA
"Seaf Markets",2001.97394789579,15.5032471095124,0.214052719325656,NA,NA,NA,NA
"Seaf Markets",2002.01002004008,15.5271788257956,0.215110124743969,15.5271788257956,NA,15.5271788257956,0.215110124743969
"Seaf Markets",2002.04609218437,15.5514259951715,0.216254237010827,15.5514259951715,NA,NA,NA
"Seaf Markets",2002.08216432866,15.5759659817575,0.217458758448008,15.5759659817575,NA,15.5759659817575,0.217458758448008
"Seaf Markets",2002.11823647295,15.6007738486435,0.218700058180368,15.6007738486435,NA,NA,NA
"Seaf Markets",2002.15430861723,15.6258246589199,0.219956615955987,15.6258246589199,NA,NA,NA
"Seaf Markets",2002.19038076152,15.6510934756772,0.221208946955671,15.6510934756772,NA,NA,NA
"Seaf Markets",2002.22645290581,15.6765553620055,0.222439509199272,15.6765553620055,NA,15.6765553620055,0.222439509199272
"Seaf Markets",2002.2625250501,15.7021853809952,0.223632600349099,15.7021853809952,NA,NA,NA
"Seaf Markets",2002.29859719439,15.7279585957365,0.224774249376654,15.7279585957365,NA,15.7279585957365,0.224774249376654
"Seaf Markets",2002.33466933868,15.7538500693197,0.225852107354764,15.7538500693197,NA,15.7538500693197,0.225852107354764
"Seaf Markets",2002.37074148297,15.7798348648353,0.226855340593005,15.7798348648353,NA,15.7798348648353,0.226855340593005
"Seaf Markets",2002.40681362725,15.8058880453733,0.227774528466259,15.8058880453733,NA,15.8058880453733,0.227774528466259
"Seaf Markets",2002.44288577154,15.8319846740242,0.228601567581518,15.8319846740242,NA,NA,NA
"Seaf Markets",2002.47895791583,15.8580998138781,0.229329583375026,15.8580998138781,NA,15.8580998138781,0.229329583375026
"Seaf Markets",2002.51503006012,15.8842085280256,0.229952849808644,15.8842085280256,NA,NA,NA
"Seaf Markets",2002.55110220441,15.9102858795566,0.230466717517788,15.9102858795566,NA,NA,NA
"Seaf Markets",2002.5871743487,15.9363069315616,0.230867550537653,15.9363069315616,NA,15.9363069315616,0.230867550537653
"Seaf Markets",2002.62324649299,15.9622467471311,0.231152671575997,15.9622467471311,NA,15.9622467471311,0.231152671575997
"Seaf Markets",2002.65931863727,15.988080389355,0.231320315698062,15.988080389355,NA,15.988080389355,0.231320315698062
"Seaf Markets",2002.69539078156,16.013782921324,0.23136959222637,16.013782921324,NA,NA,NA
"Seaf Markets",2002.73146292585,16.039329406128,0.23130045462474,16.039329406128,NA,16.039329406128,0.23130045462474
"Seaf Markets",2002.76753507014,16.0646949068575,0.231113678122642,16.0646949068575,NA,16.0646949068575,0.231113678122642
"Seaf Markets",2002.80360721443,16.0898544866029,0.230810844835694,16.0898544866029,NA,16.0898544866029,0.230810844835694
"Seaf Markets",2002.83967935872,16.1147832084541,0.230394336142958,16.1147832084541,NA,16.1147832084541,0.230394336142958
"Seaf Markets",2002.87575150301,16.1394561355021,0.229867332087702,16.1394561355021,NA,NA,NA
"Seaf Markets",2002.91182364729,16.1638483308363,0.22923381756881,16.1638483308363,NA,16.1638483308363,0.22923381756881
"Seaf Markets",2002.94789579158,16.1879348575478,0.228498595080483,16.1879348575478,NA,NA,NA
"Seaf Markets",2002.98396793587,16.2116907787262,0.227667303734646,16.2116907787262,NA,16.2116907787262,0.227667303734646
"Seaf Markets",2003.02004008016,16.2350906939704,0.22674666322568,16.2350906939704,NA,16.2350906939704,0.22674666322568
"Seaf Markets",2003.05611222445,16.258100882273,0.225748100897871,16.258100882273,NA,NA,NA
"Seaf Markets",2003.09218436874,16.2806804255243,0.224686766764769,16.2806804255243,NA,NA,NA
"Seaf Markets",2003.12825651303,16.3027881683078,0.223577979200449,16.3027881683078,NA,NA,NA
"Seaf Markets",2003.16432865731,16.3243829552062,0.222436991621234,16.3243829552062,NA,NA,NA
"Seaf Markets",2003.2004008016,16.3454236308025,0.221278870707655,16.3454236308025,NA,NA,NA
"Seaf Markets",2003.23647294589,16.36586903968,0.220118371317732,16.36586903968,NA,16.36586903968,0.220118371317732
"Seaf Markets",2003.27254509018,16.3856780264212,0.218969808274567,NA,NA,NA,NA
"Seaf Markets",2003.30861723447,16.4048094356096,0.217846925679019,NA,NA,16.4048094356096,0.217846925679019
"Seaf Markets",2003.34468937876,16.4232221118278,0.216762764877446,NA,NA,NA,NA
"Seaf Markets",2003.38076152305,16.4408748996591,0.215729532685859,NA,NA,NA,NA
"Seaf Markets",2003.41683366733,16.4577266436862,0.214758471915397,NA,NA,NA,NA
"Seaf Markets",2003.45290581162,16.4737361884922,0.213859736629815,NA,NA,NA,NA
