"Region","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Alaska",1996,1.35630174356062,0.186084763631029,NA,NA,NA,NA
"Alaska",1996.04809619238,1.35725449527484,0.185013436577601,NA,NA,NA,NA
"Alaska",1996.09619238477,1.35820728162632,0.183950251224751,NA,NA,NA,NA
"Alaska",1996.14428857715,1.35916013725232,0.182895593993949,NA,NA,NA,NA
"Alaska",1996.19238476954,1.3601130967901,0.181849843090011,NA,NA,NA,NA
"Alaska",1996.24048096192,1.36106619487692,0.180813367183113,NA,NA,NA,NA
"Alaska",1996.28857715431,1.36201946615003,0.179786523983097,NA,NA,NA,NA
"Alaska",1996.33667334669,1.36297294524671,0.178769658704447,NA,NA,NA,NA
"Alaska",1996.38476953908,1.3639266668042,0.177763102423544,NA,NA,NA,NA
"Alaska",1996.43286573146,1.36488066545976,0.176767170333726,NA,NA,NA,NA
"Alaska",1996.48096192385,1.36583497585066,0.175782159908686,NA,NA,NA,NA
"Alaska",1996.52905811623,1.36678963261416,0.174808348990421,NA,NA,NA,NA
"Alaska",1996.57715430862,1.36774467038751,0.173845993824515,NA,NA,NA,NA
"Alaska",1996.625250501,1.36870012380797,0.172895327072608,NA,NA,NA,NA
"Alaska",1996.67334669339,1.36965602751281,0.171956555839016,NA,NA,NA,NA
"Alaska",1996.72144288577,1.37061241613928,0.171029859755472,NA,NA,NA,NA
"Alaska",1996.76953907816,1.37156932432465,0.170115389173786,NA,NA,NA,NA
"Alaska",1996.81763527054,1.37252678670617,0.169213263520701,NA,NA,NA,NA
"Alaska",1996.86573146293,1.3734848379211,0.168323569871342,NA,NA,NA,NA
"Alaska",1996.91382765531,1.3744435126067,0.167446361797277,NA,NA,NA,NA
"Alaska",1996.9619238477,1.37540284540023,0.166581658541486,NA,NA,NA,NA
"Alaska",1997.01002004008,1.37636287095729,0.165729444612841,NA,NA,NA,NA
"Alaska",1997.05811623246,1.37732362743643,0.164889679141756,NA,NA,NA,NA
"Alaska",1997.10621242485,1.37828516063172,0.164062310232864,NA,NA,NA,NA
"Alaska",1997.15430861723,1.37924751734298,0.163247260800738,NA,NA,NA,NA
"Alaska",1997.20240480962,1.38021074437004,0.162444426599336,NA,NA,NA,NA
"Alaska",1997.250501002,1.38117488851272,0.161653676969133,NA,NA,NA,NA
"Alaska",1997.29859719439,1.38213999657084,0.160874855856081,NA,NA,NA,NA
