"Sector","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Fishing",2002,222.386034508727,4.22722300898937,NA,222.386034508727,222.386034508727,4.22722300898937
"Fishing",2002.03406813627,221.465131209425,4.16980333263648,NA,221.465131209425,221.465131209425,4.16980333263648
"Fishing",2002.06813627255,220.544330751444,4.115087800871,NA,220.544330751444,220.544330751444,4.115087800871
"Fishing",2002.10220440882,219.623735976129,4.06318698281091,NA,219.623735976129,219.623735976129,4.06318698281091
"Fishing",2002.13627254509,218.703449724802,4.01420529750196,NA,218.703449724802,218.703449724802,4.01420529750196
"Fishing",2002.17034068136,217.783574838793,3.96823987808215,NA,217.783574838793,217.783574838793,3.96823987808215
"Fishing",2002.20440881764,216.864214159425,3.92537941196405,NA,216.864214159425,NA,NA
"Fishing",2002.23847695391,215.945470528042,3.88570298034843,NA,215.945470528042,215.945470528042,3.88570298034843
"Fishing",2002.27254509018,215.027446785962,3.84927892358882,NA,215.027446785962,NA,NA
"Fishing",2002.30661322645,214.110245774514,3.81616376136529,NA,214.110245774514,214.110245774514,3.81616376136529
"Fishing",2002.34068136273,213.193970335037,3.78640119797961,NA,213.193970335037,213.193970335037,3.78640119797961
"Fishing",2002.374749499,212.278723308853,3.76002124314066,NA,212.278723308853,212.278723308853,3.76002124314066
"Fishing",2002.40881763527,211.364607537294,3.73703947718351,NA,211.364607537294,211.364607537294,3.73703947718351
"Fishing",2002.44288577154,210.451725861683,3.71745648666956,NA,210.451725861683,210.451725861683,3.71745648666956
"Fishing",2002.47695390782,209.540181123359,3.7012574918232,NA,209.540181123359,209.540181123359,3.7012574918232
"Fishing",2002.51102204409,208.630076163651,3.68841218142041,NA,208.630076163651,208.630076163651,3.68841218142041
"Fishing",2002.54509018036,207.721513823877,3.67887476387563,NA,207.721513823877,207.721513823877,3.67887476387563
"Fishing",2002.57915831663,206.81459694538,3.67258423577291,NA,206.81459694538,NA,NA
"Fishing",2002.61322645291,205.909428369485,3.66946486141166,NA,205.909428369485,205.909428369485,3.66946486141166
"Fishing",2002.64729458918,205.006110937519,3.66942684961006,NA,205.006110937519,NA,NA
"Fishing",2002.68136272545,204.104747490808,3.67236720744859,NA,204.104747490808,204.104747490808,3.67236720744859
"Fishing",2002.71543086172,203.205440870691,3.67817074527253,NA,203.205440870691,NA,NA
"Fishing",2002.749498998,202.308293918496,3.68671120335589,NA,202.308293918496,202.308293918496,3.68671120335589
"Fishing",2002.78356713427,201.413409475546,3.69785246833324,NA,201.413409475546,201.413409475546,3.69785246833324
"Fishing",2002.81763527054,200.520890383169,3.71144984682403,NA,200.520890383169,200.520890383169,3.71144984682403
"Fishing",2002.85170340681,199.630839482704,3.7273513645196,NA,199.630839482704,199.630839482704,3.7273513645196
"Fishing",2002.88577154309,198.743359615477,3.74539906115467,NA,198.743359615477,198.743359615477,3.74539906115467
"Fishing",2002.91983967936,197.85855362281,3.76543025496546,NA,197.85855362281,197.85855362281,3.76543025496546
"Fishing",2002.95390781563,196.976524346043,3.78727875415144,NA,196.976524346043,196.976524346043,3.78727875415144
"Fishing",2002.9879759519,196.097374626501,3.81077599716458,NA,196.097374626501,196.097374626501,3.81077599716458
"Fishing",2003.02204408818,195.221207305515,3.83575210809003,NA,195.221207305515,195.221207305515,3.83575210809003
"Fishing",2003.05611222445,194.348125224407,3.86203685768093,NA,194.348125224407,194.348125224407,3.86203685768093
"Fishing",2003.09018036072,193.478231224517,3.88946052459947,NA,193.478231224517,193.478231224517,3.88946052459947
"Fishing",2003.12424849699,192.61162814717,3.91785465493783,NA,192.61162814717,192.61162814717,3.91785465493783
"Fishing",2003.15831663327,191.748418833692,3.9470527210868,NA,191.748418833692,191.748418833692,3.9470527210868
"Fishing",2003.19238476954,190.888706125418,3.97689068343804,NA,190.888706125418,190.888706125418,3.97689068343804
"Fishing",2003.22645290581,190.032592863677,4.00720746028142,NA,190.032592863677,190.032592863677,4.00720746028142
"Fishing",2003.26052104208,189.180181889796,4.03784531257997,NA,189.180181889796,189.180181889796,4.03784531257997
"Fishing",2003.29458917836,188.3315760451,4.06865015120066,NA,188.3315760451,188.3315760451,4.06865015120066
"Fishing",2003.32865731463,187.48687817093,4.09947177463808,NA,187.48687817093,187.48687817093,4.09947177463808
