"Year","Community","Popdens.norm","PWC.norm","County","Pounds1000","Dollars1000","Dealers1000","CommPermits1000","RecFshTrps1000"
2010,"Hilo",1.05837471774664,0.999946298603354,"Hawaii County",0.89164352754551,0.761703329070164,0.557770294265513,0.789919454293424,0.421052872183963
2010,"Honokaa-Kukuihaele",1.02404863203842,0.999996746851169,"Hawaii County",0.180418968756577,0.0902576795016407,0.698295254819576,0.897518305144504,0
2010,"Kau",0.877398350805625,0.998664352713408,"Hawaii County",1.08827227966419,0.604910245387123,0.453103080160454,1.40740143772305,0.135953236764442
2010,"Keaau-Mountain View",0.834696694663416,1.00063315393326,"Hawaii County",0.899067421331085,0.670653309229061,0.232687677331356,0.685376257939344,0.00997396596594611
2010,"North Hilo",1.02348112485289,1.00226353737261,"Hawaii County",0.598027118188282,0.428261222081027,0,0.71148207397726,0.106774304053257
2010,"North Kohala",0.862633679655858,0.999996466850632,"Hawaii County",0.604967379553314,0.272908797882141,1.18748380173752,1.78065059176076,0.216327196434226
2010,"North Kona",0.944745135187731,1.00151895872834,"Hawaii County",2.60953268224065,1.67054274346494,1.05426846031518,3.17915662950672,7.0566470639767
2010,"Paauhau-Paauilo",0.835166463630827,1.00021406284329,"Hawaii County",0.404914201923503,0.216008181243212,2.60754724873538,1.81538407466221,0
2010,"Pahoa-Kalapana",0.927535802072553,0.999982996680843,"Hawaii County",2.10095358669505,1.54919300486854,0,1.15398202036163,0.251900556416276
2010,"Papaikou-Wailea",1.10970539162433,0.99997064660423,"Hawaii County",0.0561812659362619,0.046249307306877,0,0.358197029293207,0.346425817804875
2010,"South Kohala",0.96501577280625,1.00001028986714,"Hawaii County",0.497869082493559,0.292315217145342,0.886833400731087,1.32982059603359,0.66143289027164
2010,"South Kona",0.89511566121046,0.999120835706007,"Hawaii County",1.73573737684265,1.39192461949168,0.988886088213733,2.82447657547538,0.197809682211961
2010,"Ewa",0.959788471910207,0.998384611188229,"Honolulu County",0.380479099487032,0.441870452746513,0.137591451066593,0.251584740915907,0.049288292945525
2010,"Honolulu",0.966132997905819,0.998292852124599,"Honolulu County",2.98252714449112,3.53076062423879,0.181038970813136,0.257368397234606,0.325747270719978
2010,"Koolauloa",0.965093138619691,1.00003410277346,"Honolulu County",0.413809516348044,0.383710175635814,0,0.395058448313272,0.123730720482613
2010,"Koolaupoko",1.01845947459142,1.00004998494237,"Honolulu County",1.3981629496923,1.68265497928456,0.0533288160222493,0.448388616308874,0.133724907710501
2010,"Wahiawa",0.857123095220243,0.995258082689154,"Honolulu County",1.15806329587579,1.42876733057278,0.0857372093692151,0.174480109922314,0
2010,"Waialua",1.00504296769956,0.999781687574176,"Honolulu County",1.13617144872501,0.818667248691112,0,0.696888687057298,3.56877543824473
2010,"Waianae",0.972445349197661,1.00037688396313,"Honolulu County",1.43161263337064,1.60315643062836,0.270953341546478,0.580426837139857,0.490699619983408
2010,"Eleele-Kalaheo",0.985278705045051,0.999912165059454,"Kauai County",0.521513934456627,0.276624368085592,0.374433739393603,1.04272863370614,3.45873067335228
2010,"Hanalei",1.00168587906461,1.00013692156476,"Kauai County",0.556202078422397,0.227152759691113,1.76739449928017,1.56174608503863,1.18371737587458
2010,"Kapaa",0.984920131603747,1.00084378350232,"Kauai County",1.90748704646126,0.885519058341879,0.778300161782609,2.41750898282561,1.65137922531507
2010,"Kaumakani-Hanapepe",0.963074173850714,0.999981983396446,"Kauai County",2.07949755510763,0.850557112607874,0,1.31564045427346,0
2010,"Kekaha-Waimea",0.926157267760543,1.00000899806248,"Kauai County",2.93686558945399,2.71241819134632,1.34584881470913,1.51359105905946,0.634575731427881
2010,"Koloa-Poipu",0.940660174466292,1.00013710746818,"Kauai County",1.15483583923318,1.14432539060687,3.85319809811381,0.707501754832745,0.389315539449208
2010,"Lihue",0.942162531413639,1.00000012424895,"Kauai County",3.51858190781945,3.55697536768165,3.85505148840232,1.75485844902191,8.11759245485481
2010,"Puhi-Hanamaulu",0.864410167994493,1.00000027866449,"Kauai County",0.631211901092151,0.566450787206987,0.738244621106506,0.355824446333821,0.0474663729474521
2010,"Wailua-Anahola",0.973950310796822,1.00005642693837,"Kauai County",0.212025701016394,0.0825281635520116,0.251366221214412,0.376927594265222,0.09158415479951
2010,"East Molokai",1.11655939903202,1.00001726431288,"Maui County",0.447326904116642,0.497310612979795,1.28436194162022,1.10052621874186,2.7526559310658
2010,"Haiku-Pauwela",0.974506110903963,0.999999929591871,"Maui County",0.508604519445607,0.457053974660528,0,0.988566801416385,0.0989048411397212
2010,"Hana",1.24314358704311,1.00030850791529,"Maui County",2.10001653021489,1.83653348670497,2.67853109521168,2.58203532799572,0.5740651651339
2010,"Kahului",0.885277923614268,1.000308159876,"Maui County",0.227339666515248,0.189072657307219,0.891886254426892,0.491288852023439,0.483336061385459
2010,"Kihei",0.951015454011488,1.00060583543582,"Maui County",0.279474364815054,0.26609314319218,0.409513564251197,0.54096820501117,2.70323319115999
2010,"Kula",0.944792788028758,0.999556401893349,"Maui County",0.642707008609987,0.382732224752894,0,0.944890408488494,0.461553596514466
2010,"Lahaina",0.934336399970776,1.00001084808524,"Maui County",0.783098625934522,0.442079714883247,1.09538756163288,0.720711079634318,4.60138294028931
2010,"Lanai",0.99757362175187,0.999998773854779,"Maui County",0.272372803808861,0.163223205749279,1.88822386977389,1.82019941703621,1.55804039940436
2010,"Makawao-Paia",1.01625478450859,1.00000052094828,"Maui County",1.32044960795294,1.44468965838017,0.455682373800012,0.780917562239396,0.0325540837276442
2010,"Spreckelsville",0.792386089959389,0.997270714562348,"Maui County",0.409476518857047,0.340509249166191,11.2450475074163,1.20443751100262,1.20502428880349
2010,"Waihee-Waikapu",0.758402817642129,0.999378662700613,"Maui County",0.371427463401333,0.264336289797147,1.21077227443729,1.10231158493753,0
2010,"Wailuku",0.986835637562048,1.01448012134773,"Maui County",0.184177959424344,0.131075578859841,0.725988772919848,0.559867655632868,0
2010,"West Molokai",0.982880720115741,1.0000000951075,"Maui County",0.106305102710543,0.0189183349679101,1.19220496161637,0.766170018398831,0.153308656170388
2011,"Hilo",1.01743963407929,0.99994583621294,"Hawaii County",0.868232051138435,0.760413118376283,0.451275451825978,0.78717537578436,0.362000744492122
